Game_Id,Player_Id,Team_Id,Game_Rating,SA,GA,SV,SV_percent,TOI,PIM
30267,42486,92,0,0,0,0,.00nan,0,0
30267,71047,92,73,32,2,30,.938,3558000,0
30268,35824,101,0,0,0,0,.00nan,0,0
30268,35984,101,100,30,0,30,1000,3600000,0
30268,55688,87,48,23,3,20,.870,3600000,0
30268,68872,87,0,0,0,0,.00nan,0,0
30269,30033,107,51,27,4,23,.852,3600000,0
30269,36230,107,0,0,0,0,.00nan,0,0
30269,42624,96,89,29,1,28,.966,3600000,0
30269,81547,96,0,0,0,0,.00nan,0,0
30270,6139,102,0,0,0,0,.00nan,0,0
30270,6979,98,0,0,0,0,.00nan,0,0
30270,35987,102,38,22,4,18,.818,3600000,0
30270,80050,98,89,15,0,15,1000,3600000,0
30271,42473,93,0,0,0,0,.00nan,0,0
30271,56535,103,0,0,0,0,.00nan,0,0
30271,56580,93,82,27,1,26,.963,3600000,0
30271,56591,103,68,26,2,24,.923,3596000,0
30272,36229,86,0,0,0,0,.00nan,0,0
30272,42456,91,64,36,4,32,.889,3600000,0
30272,68826,91,0,0,0,0,.00nan,0,0
30272,69563,86,96,29,0,29,1000,3600000,0
30273,41787,97,0,0,0,0,.00nan,0,0
30273,42515,97,82,32,2,30,.938,3600000,0
30273,42528,94,62,44,5,39,.886,3600000,0
30273,42635,94,0,0,0,0,.00nan,0,0
30274,36074,105,69,18,1,17,.944,3600000,0
30274,42624,96,0,0,0,0,.00nan,0,0
30274,56518,105,0,0,0,0,.00nan,0,0
30274,81547,96,89,37,3,34,.919,3559000,0
30275,6979,98,0,0,0,0,.00nan,0,0
30275,30033,107,0,0,0,0,.00nan,0,0
30275,36230,107,94,32,1,31,.969,3600000,0
30275,80050,98,45,23,3,20,.870,3516000,0
30276,42523,99,0,0,0,0,.00nan,0,0
30276,56535,103,89,39,2,37,.949,3900000,0
30276,56591,103,0,0,0,0,.00nan,0,0
30276,73869,99,72,25,2,23,.920,3900000,0
30277,6982,104,0,0,0,0,.00nan,0,0
30277,42458,104,67,30,3,27,.900,3848000,0
30277,42473,93,79,34,2,32,.941,3848000,0
30277,56580,93,0,0,0,0,.00nan,0,0
30278,42565,100,100,37,0,37,1000,3600000,0
30278,55688,87,0,0,0,0,.00nan,0,0
30278,68872,87,61,26,3,23,.885,3600000,0
30278,80138,100,0,0,0,0,.00nan,0,0
30279,42630,90,87,36,2,34,.944,3600000,0
30279,56434,90,0,0,0,0,.00nan,0,0
30279,73712,95,60,8,0,8,1000,989000,0
30279,74366,95,43,33,6,27,.818,2611000,0
30280,42523,99,54,15,2,13,.867,3600000,0
30280,56036,106,0,0,0,0,.00nan,0,0
30280,62596,106,100,50,1,49,.980,3600000,0
30280,73869,99,0,0,0,0,.00nan,0,0
30281,36229,86,0,0,0,0,.00nan,0,0
30281,42486,92,53,2,0,2,1000,923000,0
30281,69563,86,86,14,0,14,1000,3600000,0
30281,71047,92,25,35,7,28,.800,2677000,0
30282,41787,97,61,27,3,24,.889,3600000,0
30282,42456,91,0,0,0,0,.00nan,0,0
30282,42515,97,0,0,0,0,.00nan,0,0
30282,68826,91,44,23,4,19,.826,3563000,0
30283,35824,101,0,0,0,0,.00nan,0,0
30283,35984,101,34,42,8,34,.810,3600000,0
30283,42439,89,81,27,2,25,.926,3600000,0
30283,42474,89,0,0,0,0,.00nan,0,0
30284,6139,102,26,31,6,25,.806,3600000,0
30284,35987,102,0,0,0,0,.00nan,0,0
30284,55688,87,78,28,2,26,.929,3600000,0
30284,68872,87,0,0,0,0,.00nan,0,0
30285,30033,107,65,29,2,27,.931,3566000,0
30285,36074,105,80,27,1,26,.963,3600000,0
30285,36230,107,0,0,0,0,.00nan,0,0
30285,56518,105,0,0,0,0,.00nan,0,0
30286,6982,104,67,31,3,28,.903,3514000,0
30286,42458,104,0,0,0,0,.00nan,0,0
30286,56535,103,0,0,0,0,.00nan,0,0
30286,56591,103,99,36,1,35,.972,3600000,0
30287,8527,88,89,29,1,28,.966,3600000,0
30287,73712,95,90,37,2,35,.946,3600000,0
30287,74366,95,0,0,0,0,.00nan,0,0
30287,75608,88,0,0,0,0,.00nan,0,0
30288,42486,92,100,26,0,26,1000,3600000,0
30288,42528,94,0,0,0,0,.00nan,0,0
30288,42635,94,63,36,4,32,.889,3600000,0
30288,71047,92,0,0,0,0,.00nan,0,0
30289,6982,104,0,0,0,0,.00nan,0,0
30289,30033,107,0,0,0,0,.00nan,0,0
30289,36230,107,93,34,1,33,.971,3600000,0
30289,42458,104,76,27,2,25,.926,3563000,0
30290,42523,99,69,31,3,28,.903,3600000,0
30290,55688,87,58,7,0,7,1000,912000,0
30290,68872,87,31,26,6,20,.769,2688000,0
30290,73869,99,0,0,0,0,.00nan,0,0
30291,6139,102,70,29,2,27,.931,3525000,0
30291,35987,102,0,0,0,0,.00nan,0,0
30291,42439,89,96,27,0,27,1000,3600000,0
30291,42474,89,0,0,0,0,.00nan,0,0
30292,42456,91,64,23,2,21,.913,3600000,0
30292,68826,91,0,0,0,0,.00nan,0,0
30292,73712,95,0,0,0,0,.00nan,0,0
30292,74366,95,61,34,4,30,.882,3579000,0
30293,8527,88,64,27,2,25,.926,3600000,0
30293,42486,92,47,33,5,28,.848,3600000,0
30293,71047,92,0,0,0,0,.00nan,0,0
30293,75608,88,0,0,0,0,.00nan,0,0
30294,42439,89,57,21,2,19,.905,3600000,0
30294,42474,89,0,0,0,0,.00nan,0,0
30294,42565,100,100,41,1,40,.976,3600000,0
30294,80138,100,0,0,0,0,.00nan,0,0
30295,6979,98,54,23,3,20,.870,3600000,0
30295,55688,87,68,18,1,17,.944,1554000,0
30295,68872,87,36,32,6,26,.813,2046000,0
30295,80050,98,0,0,0,0,.00nan,0,0
30296,36229,86,0,0,0,0,.00nan,0,0
30296,42528,94,59,46,5,41,.891,3600000,0
30296,42635,94,0,0,0,0,.00nan,0,0
30296,69563,86,88,15,0,15,1000,3600000,0
30297,42486,92,0,0,0,0,.00nan,0,0
30297,55688,87,54,35,5,30,.857,3600000,0
30297,68872,87,0,0,0,0,.00nan,0,0
30297,71047,92,48,15,2,13,.867,3600000,0
30298,42624,96,61,28,3,25,.893,3575000,0
30298,42630,90,74,24,2,22,.917,3600000,0
30298,56434,90,0,0,0,0,.00nan,0,0
30298,81547,96,0,0,0,0,.00nan,0,0
30299,42456,91,75,24,1,23,.958,3600000,0
30299,42473,93,98,41,2,39,.951,3600000,0
30299,56580,93,0,0,0,0,.00nan,0,0
30299,68826,91,0,0,0,0,.00nan,0,0
30300,8527,88,20,8,4,4,.500,984000,0
30300,73712,95,0,0,0,0,.00nan,0,0
30300,74366,95,100,35,1,34,.971,3600000,0
30300,75608,88,65,8,0,8,1000,2616000,0
30301,42439,89,0,0,0,0,.00nan,0,0
30301,42474,89,89,30,1,29,.967,3600000,0
30301,42523,99,39,40,6,34,.850,2841000,0
30301,73869,99,39,1,1,0,.000,759000,0
30302,30033,107,0,0,0,0,.00nan,0,0
30302,36230,107,26,41,9,32,.780,3600000,0
30302,56535,103,0,0,0,0,.00nan,0,0
30302,56591,103,84,29,1,28,.966,3600000,0
30303,35824,101,0,0,0,0,.00nan,0,0
30303,35984,101,66,38,4,34,.895,3565000,0
30303,42565,100,58,18,2,16,.889,3600000,0
30303,80138,100,0,0,0,0,.00nan,0,0
30304,42473,93,0,0,0,0,.00nan,0,0
30304,55688,87,8,14,6,8,.571,2290000,0
30304,56580,93,59,23,2,21,.913,3600000,0
30304,68872,87,60,16,1,15,.938,1310000,0
30305,41787,97,92,33,1,32,.970,3600000,0
30305,42486,92,62,30,3,27,.900,3517000,0
30305,42515,97,0,0,0,0,.00nan,0,0
30305,71047,92,0,0,0,0,.00nan,0,0
30306,42456,91,89,16,0,16,1000,3600000,0
30306,42630,90,63,51,6,45,.882,3600000,0
30306,56434,90,0,0,0,0,.00nan,0,0
30306,68826,91,0,0,0,0,.00nan,0,0
30307,56036,106,0,0,0,0,.00nan,0,0
30307,56535,103,78,33,2,31,.939,3600000,0
30307,56591,103,0,0,0,0,.00nan,0,0
30307,62596,106,63,42,5,37,.881,3566000,0
30308,6982,104,66,31,3,28,.903,3600000,0
30308,36074,105,72,19,1,18,.947,3600000,0
30308,42458,104,0,0,0,0,.00nan,0,0
30308,56518,105,0,0,0,0,.00nan,0,0
30309,6139,102,49,42,6,36,.857,3353000,0
30309,35987,102,50,1,0,1,1000,186000,0
30309,42565,100,50,24,4,20,.833,3600000,0
30309,80138,100,0,0,0,0,.00nan,0,0
30310,35824,101,0,0,0,0,.00nan,0,0
30310,35984,101,63,32,3,29,.906,3548000,0
30310,42523,99,0,0,0,0,.00nan,0,0
30310,73869,99,100,35,1,34,.971,3600000,0
30311,6979,98,65,38,4,34,.895,3600000,0
30311,42439,89,58,26,3,23,.885,3600000,0
30311,42474,89,0,0,0,0,.00nan,0,0
30311,80050,98,0,0,0,0,.00nan,0,0
30312,36229,86,0,0,0,0,.00nan,0,0
30312,42528,94,0,0,0,0,.00nan,0,0
30312,42635,94,88,37,1,36,.973,3571000,0
30312,69563,86,100,28,0,28,1000,3600000,0
30313,42630,90,40,22,4,18,.818,3582000,0
30313,56434,90,0,0,0,0,.00nan,0,0
30313,73712,95,0,0,0,0,.00nan,0,0
30313,74366,95,68,26,3,23,.885,3600000,0
30314,8527,88,61,30,3,27,.900,3573000,0
30314,42624,96,0,0,0,0,.00nan,0,0
30314,75608,88,0,0,0,0,.00nan,0,0
30314,81547,96,85,32,1,31,.969,3600000,0
30315,42523,99,80,33,3,30,.909,3600000,0
30315,42565,100,41,21,4,17,.810,3557000,0
30315,73869,99,0,0,0,0,.00nan,0,0
30315,80138,100,0,0,0,0,.00nan,0,0
30949,6979,98,64,23,3,20,.870,3900000,0
30949,73712,95,0,0,0,0,.00nan,0,0
30949,74366,95,59,24,3,21,.875,3900000,0
30949,80050,98,0,0,0,0,.00nan,0,0
30951,6139,102,43,34,6,28,.824,2318000,0
30951,35987,102,53,16,2,14,.875,1282000,0
30951,55688,87,0,0,0,0,.00nan,0,0
30951,68872,87,69,24,2,22,.917,3600000,0
30953,36074,105,50,33,5,28,.848,3600000,0
30953,42630,90,67,20,2,18,.900,3600000,0
30953,56434,90,0,0,0,0,.00nan,0,0
30953,56518,105,0,0,0,0,.00nan,0,0
30955,41787,97,100,28,0,28,1000,3600000,0
30955,42515,97,0,0,0,0,.00nan,0,0
30955,42528,94,90,39,2,37,.949,3554000,0
30955,42635,94,0,0,0,0,.00nan,0,0
30957,35767,100,81,26,1,25,.962,3600000,0
30957,42523,99,0,0,0,0,.00nan,0,0
30957,42565,100,0,0,0,0,.00nan,0,0
30957,62597,99,37,34,7,27,.794,3600000,0
30959,8527,88,44,22,4,18,.818,3657000,0
30959,42624,96,0,0,0,0,.00nan,0,0
30959,75608,88,0,0,0,0,.00nan,0,0
30959,81547,96,73,36,3,33,.917,3657000,0
30961,6982,104,49,34,5,29,.853,3563000,0
30961,30033,107,65,35,4,31,.886,3600000,0
30961,36230,107,0,0,0,0,.00nan,0,0
30961,42458,104,0,0,0,0,.00nan,0,0
30963,42439,89,0,0,0,0,.00nan,0,0
30963,42456,91,70,26,2,24,.923,3600000,0
30963,42474,89,77,44,4,40,.909,3514000,0
30963,68826,91,0,0,0,0,.00nan,0,0
30965,35824,101,0,0,0,0,.00nan,0,0
30965,35984,101,86,33,2,31,.939,3900000,0
30965,56535,103,0,0,0,0,.00nan,0,0
30965,56591,103,87,30,2,28,.933,3900000,0
30967,36229,86,0,0,0,0,.00nan,0,0
30967,42473,93,50,29,4,25,.862,3600000,0
30967,56580,93,0,0,0,0,.00nan,0,0
30967,69563,86,65,17,1,16,.941,3600000,0
30969,36124,106,53,36,5,31,.861,3600000,0
30969,42486,92,0,0,0,0,.00nan,0,0
30969,62596,106,0,0,0,0,.00nan,0,0
30969,71047,92,91,36,2,34,.944,3600000,0
30971,8527,88,0,0,0,0,.00nan,0,0
30971,36074,105,0,0,0,0,.00nan,0,0
30971,56518,105,62,40,5,35,.875,3600000,0
30971,75608,88,60,23,2,21,.913,3600000,0
30973,6982,104,0,0,0,0,.00nan,0,0
30973,35767,100,0,0,0,0,.00nan,0,0
30973,42458,104,100,29,0,29,1000,3600000,0
30973,42565,100,64,25,2,23,.920,3512000,0
30975,36229,86,73,23,1,22,.957,3600000,0
30975,42456,91,0,0,0,0,.00nan,0,0
30975,68826,91,94,46,3,43,.935,3561000,0
30975,69563,86,0,0,0,0,.00nan,0,0
30977,42439,89,53,24,3,21,.875,3600000,0
30977,42474,89,0,0,0,0,.00nan,0,0
30977,42523,99,65,46,4,42,.913,3573000,0
30977,62597,99,0,0,0,0,.00nan,0,0
30979,6979,98,0,0,0,0,.00nan,0,0
30979,30033,107,0,0,0,0,.00nan,0,0
30979,36230,107,80,31,2,29,.935,3600000,0
30979,80050,98,75,38,4,34,.895,3600000,0
30981,42624,96,35,27,5,22,.815,3562000,0
30981,73712,95,44,24,4,20,.833,3600000,0
30981,74366,95,0,0,0,0,.00nan,0,0
30981,81547,96,0,0,0,0,.00nan,0,0
30983,36124,106,0,0,0,0,.00nan,0,0
30983,56535,103,59,21,2,19,.905,3900000,0
30983,56591,103,0,0,0,0,.00nan,0,0
30983,62596,106,78,31,2,29,.935,3900000,0
30985,6139,102,0,0,0,0,.00nan,0,0
30985,35987,102,98,38,1,37,.974,3600000,0
30985,42473,93,0,0,0,0,.00nan,0,0
30985,56580,93,65,25,3,22,.880,3600000,0
30987,35824,101,94,50,2,48,.960,3847000,0
30987,35984,101,0,0,0,0,.00nan,0,0
30987,42630,90,0,0,0,0,.00nan,0,0
30987,56434,90,77,24,1,23,.958,3847000,0
30989,41787,97,86,33,2,31,.939,3547000,0
30989,42515,97,0,0,0,0,.00nan,0,0
30989,42528,94,0,0,0,0,.00nan,0,0
30989,42635,94,83,27,1,26,.963,3600000,0
30991,42486,92,83,42,3,39,.929,3600000,0
30991,55688,87,56,25,4,21,.840,3543000,0
30991,68872,87,0,0,0,0,.00nan,0,0
30991,71047,92,0,0,0,0,.00nan,0,0
30993,36229,86,0,0,0,0,.00nan,0,0
30993,42630,90,87,31,1,30,.968,3600000,0
30993,56434,90,0,0,0,0,.00nan,0,0
30993,69563,86,48,16,2,14,.875,3552000,0
30995,30033,107,78,29,2,27,.931,3600000,0
30995,35767,100,66,39,4,35,.897,3600000,0
30995,36230,107,0,0,0,0,.00nan,0,0
30995,42565,100,0,0,0,0,.00nan,0,0
30997,42486,92,55,32,4,28,.875,3600000,0
30997,42528,94,82,28,1,27,.964,3600000,0
30997,42635,94,0,0,0,0,.00nan,0,0
30997,71047,92,0,0,0,0,.00nan,0,0
30999,6982,104,0,0,0,0,.00nan,0,0
30999,35824,101,0,0,0,0,.00nan,0,0
30999,35984,101,86,21,1,20,.952,3600000,0
30999,42458,104,63,35,4,31,.886,3600000,0
31001,42473,93,72,42,5,37,.881,3600000,0
31001,42624,96,0,0,0,0,.00nan,0,0
31001,56580,93,0,0,0,0,.00nan,0,0
31001,81547,96,57,26,3,23,.885,3600000,0
31003,6979,98,88,39,2,37,.949,3600000,0
31003,42523,99,51,32,5,27,.844,3562000,0
31003,62597,99,0,0,0,0,.00nan,0,0
31003,80050,98,0,0,0,0,.00nan,0,0
31005,36124,106,99,48,3,45,.938,3600000,0
31005,41787,97,0,0,0,0,.00nan,0,0
31005,42515,97,52,28,4,24,.857,3544000,0
31005,62596,106,0,0,0,0,.00nan,0,0
31007,42456,91,60,25,3,22,.880,3600000,0
31007,68826,91,0,0,0,0,.00nan,0,0
31007,73712,95,0,0,0,0,.00nan,0,0
31007,74366,95,63,42,4,38,.905,3600000,0
31009,6139,102,65,26,2,24,.923,3553000,0
31009,35987,102,0,0,0,0,.00nan,0,0
31009,36074,105,78,30,1,29,.967,3600000,0
31009,56518,105,0,0,0,0,.00nan,0,0
31011,42439,89,84,44,2,42,.955,3900000,0
31011,42474,89,0,0,0,0,.00nan,0,0
31011,55688,87,69,25,2,23,.920,3900000,0
31011,68872,87,0,0,0,0,.00nan,0,0
31013,8527,88,70,25,1,24,.960,3545000,0
31013,56535,103,0,0,0,0,.00nan,0,0
31013,56591,103,100,31,0,31,1000,3600000,0
31013,75608,88,0,0,0,0,.00nan,0,0
31015,41787,97,0,0,0,0,.00nan,0,0
31015,42515,97,59,39,6,33,.846,3600000,0
31015,42630,90,75,29,3,26,.897,3600000,0
31015,56434,90,0,0,0,0,.00nan,0,0
31017,35824,101,73,27,2,25,.926,3600000,0
31017,35984,101,0,0,0,0,.00nan,0,0
31017,42624,96,56,28,4,24,.857,3573000,0
31017,81547,96,0,0,0,0,.00nan,0,0
31019,36124,106,88,32,1,31,.969,3600000,0
31019,42528,94,0,0,0,0,.00nan,0,0
31019,42635,94,64,34,3,31,.912,3575000,0
31019,62596,106,0,0,0,0,.00nan,0,0
31021,6139,102,0,0,0,0,.00nan,0,0
31021,35987,102,92,21,0,21,1000,3600000,0
31021,73712,95,0,0,0,0,.00nan,0,0
31021,74366,95,94,43,2,41,.953,3520000,0
31023,8527,88,42,35,6,29,.829,3600000,0
31023,36074,105,100,36,0,36,1000,3600000,0
31023,56518,105,0,0,0,0,.00nan,0,0
31023,75608,88,0,0,0,0,.00nan,0,0
31025,30033,107,75,23,1,22,.957,3600000,0
31025,36230,107,0,0,0,0,.00nan,0,0
31025,42473,93,66,30,3,27,.900,3527000,0
31025,56580,93,0,0,0,0,.00nan,0,0
31027,6979,98,55,30,4,26,.867,3800000,0
31027,55688,87,66,27,3,24,.889,3800000,0
31027,68872,87,0,0,0,0,.00nan,0,0
31027,80050,98,0,0,0,0,.00nan,0,0
31029,42486,92,0,0,0,0,.00nan,0,0
31029,42523,99,47,34,5,29,.853,3591000,0
31029,62597,99,0,0,0,0,.00nan,0,0
31029,71047,92,65,35,4,31,.886,3600000,0
31031,36229,86,0,0,0,0,.00nan,0,0
31031,42456,91,58,44,6,38,.864,3363000,0
31031,68826,91,56,5,0,5,1000,237000,0
31031,69563,86,70,23,1,22,.957,3600000,0
31033,42439,89,0,0,0,0,.00nan,0,0
31033,42474,89,77,23,1,22,.957,3600000,0
31033,56535,103,0,0,0,0,.00nan,0,0
31033,56591,103,37,32,6,26,.813,3600000,0
31035,6982,104,0,0,0,0,.00nan,0,0
31035,35767,100,100,33,0,33,1000,3600000,0
31035,42458,104,68,21,1,20,.952,3545000,0
31035,42565,100,0,0,0,0,.00nan,0,0
31037,6982,104,57,22,3,19,.864,3571000,0
31037,36124,106,0,0,0,0,.00nan,0,0
31037,42458,104,0,0,0,0,.00nan,0,0
31037,62596,106,81,32,2,30,.938,3600000,0
31039,42456,91,0,0,0,0,.00nan,0,0
31039,56535,103,63,35,4,31,.886,3576000,0
31039,56591,103,0,0,0,0,.00nan,0,0
31039,68826,91,59,25,3,22,.880,3600000,0
31041,8527,88,0,0,0,0,.00nan,0,0
31041,42523,99,0,0,0,0,.00nan,0,0
31041,62597,99,65,27,2,25,.926,3600000,0
31041,75608,88,62,24,3,21,.875,3577000,0
31043,41787,97,93,24,1,23,.958,3600000,0
31043,42486,92,67,32,3,29,.906,3592000,0
31043,42515,97,0,0,0,0,.00nan,0,0
31043,71047,92,0,0,0,0,.00nan,0,0
31045,42439,89,76,39,3,36,.923,3554000,0
31045,42474,89,0,0,0,0,.00nan,0,0
31045,42630,90,0,0,0,0,.00nan,0,0
31045,56434,90,75,31,2,29,.935,3600000,0
31047,6139,102,0,0,0,0,.00nan,0,0
31047,35987,102,54,25,4,21,.840,3600000,0
31047,42473,93,0,0,0,0,.00nan,0,0
31047,56580,93,66,39,5,34,.872,3545000,0
31049,35824,101,0,0,0,0,.00nan,0,0
31049,35984,101,59,36,4,32,.889,3600000,0
31049,73712,95,51,20,3,17,.850,3600000,0
31049,74366,95,0,0,0,0,.00nan,0,0
31051,6979,98,43,12,2,10,.833,1143000,0
31051,36229,86,0,0,0,0,.00nan,0,0
31051,69563,86,92,28,1,27,.964,3600000,0
31051,80050,98,27,28,6,22,.786,2457000,0
31053,36074,105,84,37,3,34,.919,3900000,0
31053,55688,87,0,0,0,0,.00nan,0,0
31053,56518,105,0,0,0,0,.00nan,0,0
31053,68872,87,58,23,3,20,.870,3900000,0
31055,30033,107,0,0,0,0,.00nan,0,0
31055,36230,107,75,35,3,32,.914,3900000,0
31055,42624,96,0,0,0,0,.00nan,0,0
31055,81547,96,60,20,3,17,.850,3900000,0
31057,35767,100,61,19,2,17,.895,3600000,0
31057,42528,94,57,40,4,36,.900,3540000,0
31057,42565,100,0,0,0,0,.00nan,0,0
31057,42635,94,0,0,0,0,.00nan,0,0
31059,41787,97,0,0,0,0,.00nan,0,0
31059,42439,89,70,29,3,26,.897,3599000,0
31059,42474,89,0,0,0,0,.00nan,0,0
31059,42515,97,74,28,2,26,.929,3600000,0
31061,30033,107,73,26,1,25,.962,3566000,0
31061,36229,86,0,0,0,0,.00nan,0,0
31061,36230,107,0,0,0,0,.00nan,0,0
31061,69563,86,86,20,0,20,1000,3600000,0
31063,35767,100,0,0,0,0,.00nan,0,0
31063,36074,105,99,29,0,29,1000,3600000,0
31063,42565,100,65,17,1,16,.941,3596000,0
31063,56518,105,0,0,0,0,.00nan,0,0
31065,36124,106,71,48,5,43,.896,3600000,0
31065,42486,92,0,0,0,0,.00nan,0,0
31065,62596,106,0,0,0,0,.00nan,0,0
31065,71047,92,39,13,3,10,.769,3600000,0
31067,8527,88,44,25,4,21,.840,3600000,0
31067,35824,101,57,38,5,33,.868,3600000,0
31067,35984,101,0,0,0,0,.00nan,0,0
31067,75608,88,0,0,0,0,.00nan,0,0
31069,42456,91,74,37,4,33,.892,3600000,0
31069,68826,91,0,0,0,0,.00nan,0,0
31069,73712,95,0,0,0,0,.00nan,0,0
31069,74366,95,46,39,6,33,.846,3594000,0
31071,42523,99,70,35,3,32,.914,3544000,0
31071,42630,90,86,33,2,31,.939,3600000,0
31071,56434,90,0,0,0,0,.00nan,0,0
31071,62597,99,0,0,0,0,.00nan,0,0
31073,6979,98,75,41,4,37,.902,3581000,0
31073,42528,94,0,0,0,0,.00nan,0,0
31073,42635,94,56,27,3,24,.889,3600000,0
31073,80050,98,0,0,0,0,.00nan,0,0
31075,6982,104,0,0,0,0,.00nan,0,0
31075,42458,104,73,36,3,33,.917,3900000,0
31075,42473,93,71,33,3,30,.909,3900000,0
31075,56580,93,0,0,0,0,.00nan,0,0
31077,55688,87,100,28,0,28,1000,3673000,0
31077,56535,103,0,0,0,0,.00nan,0,0
31077,56591,103,92,31,1,30,.968,3673000,0
31077,68872,87,0,0,0,0,.00nan,0,0
31079,6139,102,0,0,0,0,.00nan,0,0
31079,35987,102,45,31,5,26,.839,3600000,0
31079,42624,96,63,27,3,24,.889,3600000,0
31079,81547,96,0,0,0,0,.00nan,0,0
31081,6979,98,68,28,3,25,.893,3600000,0
31081,42473,93,0,0,0,0,.00nan,0,0
31081,56580,93,44,32,5,27,.844,3564000,0
31081,80050,98,0,0,0,0,.00nan,0,0
31083,55688,87,75,33,2,31,.939,3600000,0
31083,68872,87,0,0,0,0,.00nan,0,0
31083,73712,95,80,38,3,35,.921,3566000,0
31083,74366,95,0,0,0,0,.00nan,0,0
31085,36124,106,0,0,0,0,.00nan,0,0
31085,42630,90,0,0,0,0,.00nan,0,0
31085,56434,90,64,29,3,26,.897,3600000,0
31085,62596,106,59,41,5,36,.878,3579000,0
31087,8527,88,0,0,0,0,.00nan,0,0
31087,36074,105,35,30,6,24,.800,3600000,0
31087,56518,105,0,0,0,0,.00nan,0,0
31087,75608,88,55,25,3,22,.880,3600000,0
31089,42456,91,0,0,0,0,.00nan,0,0
31089,42523,99,0,0,0,0,.00nan,0,0
31089,62597,99,55,35,4,31,.886,3600000,0
31089,68826,91,55,21,3,18,.857,3600000,0
31091,41787,97,65,22,1,21,.955,3900000,0
31091,42515,97,0,0,0,0,.00nan,0,0
31091,56535,103,95,45,1,44,.978,3900000,0
31091,56591,103,0,0,0,0,.00nan,0,0
31093,6982,104,70,31,2,29,.935,3600000,0
31093,30033,107,33,12,3,9,.750,1847000,0
31093,36230,107,28,20,5,15,.750,1753000,0
31093,42458,104,0,0,0,0,.00nan,0,0
31095,42486,92,53,33,4,29,.879,3600000,0
31095,42624,96,0,0,0,0,.00nan,0,0
31095,71047,92,0,0,0,0,.00nan,0,0
31095,81547,96,66,21,1,20,.952,3600000,0
31097,6139,102,43,23,4,19,.826,3600000,0
31097,35824,101,0,0,0,0,.00nan,0,0
31097,35984,101,71,47,5,42,.894,3600000,0
31097,35987,102,0,0,0,0,.00nan,0,0
31099,35767,100,12,19,6,13,.684,2152000,0
31099,36229,86,0,0,0,0,.00nan,0,0
31099,42565,100,50,15,2,13,.867,1448000,0
31099,69563,86,51,14,2,12,.857,3600000,0
31101,42439,89,0,0,0,0,.00nan,0,0
31101,42474,89,76,31,2,29,.935,3900000,0
31101,42528,94,68,18,2,16,.889,3900000,0
31101,42635,94,0,0,0,0,.00nan,0,0
31102,40171,137,0,0,0,0,.00nan,0,0
31102,54514,138,89,37,2,35,.946,3600000,0
31102,55627,137,37,28,6,22,.786,3600000,0
31102,63513,138,0,0,0,0,.00nan,0,0
31103,55608,142,78,31,2,29,.935,3600000,0
31103,68954,139,50,29,4,25,.862,3561000,0
31103,79812,139,0,0,0,0,.00nan,0,0
31103,79819,142,0,0,0,0,.00nan,0,0
31104,5675,140,0,0,0,0,.00nan,0,0
31104,42270,141,98,43,2,41,.953,3600000,0
31104,55871,140,31,35,6,29,.829,3600000,0
31104,55945,141,0,0,0,0,.00nan,0,0
31105,4635,143,80,45,3,42,.933,3600000,0
31105,55745,144,0,0,0,0,.00nan,0,0
31105,57299,144,61,36,4,32,.889,3544000,0
31105,57310,143,0,0,0,0,.00nan,0,0
31106,20182,134,0,0,0,0,.00nan,0,0
31106,42349,133,43,34,6,28,.824,2652000,0
31106,55736,134,55,16,2,14,.875,3600000,0
31106,57354,133,60,12,2,10,.833,948000,0
31107,42196,132,66,36,4,32,.889,3600000,0
31107,55894,132,0,0,0,0,.00nan,0,0
31107,79197,128,0,0,0,0,.00nan,0,0
31107,83112,128,100,30,0,30,1000,3600000,0
31108,55819,129,71,21,1,20,.952,3600000,0
31108,56443,130,22,23,6,17,.739,2135000,0
31108,57763,130,31,16,4,12,.750,1465000,0
31108,79056,129,0,0,0,0,.00nan,0,0
31109,55527,135,92,32,1,31,.969,3600000,0
31109,56593,136,53,3,0,3,1000,275000,0
31109,78015,136,42,33,6,27,.818,3325000,0
31109,139220,135,0,0,0,0,.00nan,0,0
31110,42208,131,81,29,2,27,.931,3600000,0
31110,55569,131,0,0,0,0,.00nan,0,0
31110,55850,1340,70,36,4,32,.889,3600000,0
31110,57454,1340,0,0,0,0,.00nan,0,0
31111,40171,137,21,20,5,15,.750,2980000,0
31111,54514,138,64,34,4,30,.882,3600000,0
31111,55627,137,35,5,2,3,.600,601000,0
31111,63513,138,0,0,0,0,.00nan,0,0
31112,55819,129,0,0,0,0,.00nan,0,0
31112,79056,129,52,16,2,14,.875,3600000,0
31112,79197,128,0,0,0,0,.00nan,0,0
31112,83112,128,57,32,5,27,.844,3600000,0
31113,55608,142,0,0,0,0,.00nan,0,0
31113,68954,139,0,0,0,0,.00nan,0,0
31113,79812,139,64,27,2,25,.926,3900000,0
31113,79819,142,84,30,2,28,.933,3900000,0
31114,5675,140,77,27,1,26,.963,3600000,0
31114,42270,141,55,3,0,3,1000,1015000,0
31114,55871,140,0,0,0,0,.00nan,0,0
31114,55945,141,38,33,6,27,.818,2585000,0
31115,4635,143,62,29,3,26,.897,3600000,0
31115,55745,144,0,0,0,0,.00nan,0,0
31115,57299,144,65,35,4,31,.886,3585000,0
31115,57310,143,0,0,0,0,.00nan,0,0
